second_of_day,second,minute_of_day,minute,hour,hour12,am_pm,time,time12
13969,49,232,52,03,03,AM,03:52:49,03:52:49
13970,50,232,52,03,03,AM,03:52:50,03:52:50
13971,51,232,52,03,03,AM,03:52:51,03:52:51
13972,52,232,52,03,03,AM,03:52:52,03:52:52
13973,53,232,52,03,03,AM,03:52:53,03:52:53
13974,54,232,52,03,03,AM,03:52:54,03:52:54
13975,55,232,52,03,03,AM,03:52:55,03:52:55
13976,56,232,52,03,03,AM,03:52:56,03:52:56
13977,57,232,52,03,03,AM,03:52:57,03:52:57
13978,58,232,52,03,03,AM,03:52:58,03:52:58
13979,59,232,52,03,03,AM,03:52:59,03:52:59
13980,00,233,53,03,03,AM,03:53:00,03:53:00
13981,01,233,53,03,03,AM,03:53:01,03:53:01
13982,02,233,53,03,03,AM,03:53:02,03:53:02
13983,03,233,53,03,03,AM,03:53:03,03:53:03
13984,04,233,53,03,03,AM,03:53:04,03:53:04
13985,05,233,53,03,03,AM,03:53:05,03:53:05
13986,06,233,53,03,03,AM,03:53:06,03:53:06
13987,07,233,53,03,03,AM,03:53:07,03:53:07
13988,08,233,53,03,03,AM,03:53:08,03:53:08
13989,09,233,53,03,03,AM,03:53:09,03:53:09
13990,10,233,53,03,03,AM,03:53:10,03:53:10
13991,11,233,53,03,03,AM,03:53:11,03:53:11
13992,12,233,53,03,03,AM,03:53:12,03:53:12
13993,13,233,53,03,03,AM,03:53:13,03:53:13
13994,14,233,53,03,03,AM,03:53:14,03:53:14
13995,15,233,53,03,03,AM,03:53:15,03:53:15
13996,16,233,53,03,03,AM,03:53:16,03:53:16
13997,17,233,53,03,03,AM,03:53:17,03:53:17
13998,18,233,53,03,03,AM,03:53:18,03:53:18
13999,19,233,53,03,03,AM,03:53:19,03:53:19
14000,20,233,53,03,03,AM,03:53:20,03:53:20
14001,21,233,53,03,03,AM,03:53:21,03:53:21
14002,22,233,53,03,03,AM,03:53:22,03:53:22
14003,23,233,53,03,03,AM,03:53:23,03:53:23
14004,24,233,53,03,03,AM,03:53:24,03:53:24
14005,25,233,53,03,03,AM,03:53:25,03:53:25
14006,26,233,53,03,03,AM,03:53:26,03:53:26
14007,27,233,53,03,03,AM,03:53:27,03:53:27
14008,28,233,53,03,03,AM,03:53:28,03:53:28
14009,29,233,53,03,03,AM,03:53:29,03:53:29
14010,30,233,53,03,03,AM,03:53:30,03:53:30
14011,31,233,53,03,03,AM,03:53:31,03:53:31
14012,32,233,53,03,03,AM,03:53:32,03:53:32
14013,33,233,53,03,03,AM,03:53:33,03:53:33
14014,34,233,53,03,03,AM,03:53:34,03:53:34
14015,35,233,53,03,03,AM,03:53:35,03:53:35
14016,36,233,53,03,03,AM,03:53:36,03:53:36
14017,37,233,53,03,03,AM,03:53:37,03:53:37
14018,38,233,53,03,03,AM,03:53:38,03:53:38
14019,39,233,53,03,03,AM,03:53:39,03:53:39
14020,40,233,53,03,03,AM,03:53:40,03:53:40
14021,41,233,53,03,03,AM,03:53:41,03:53:41
14022,42,233,53,03,03,AM,03:53:42,03:53:42
14023,43,233,53,03,03,AM,03:53:43,03:53:43
14024,44,233,53,03,03,AM,03:53:44,03:53:44
14025,45,233,53,03,03,AM,03:53:45,03:53:45
14026,46,233,53,03,03,AM,03:53:46,03:53:46
14027,47,233,53,03,03,AM,03:53:47,03:53:47
14028,48,233,53,03,03,AM,03:53:48,03:53:48
14029,49,233,53,03,03,AM,03:53:49,03:53:49
14030,50,233,53,03,03,AM,03:53:50,03:53:50
14031,51,233,53,03,03,AM,03:53:51,03:53:51
14032,52,233,53,03,03,AM,03:53:52,03:53:52
14033,53,233,53,03,03,AM,03:53:53,03:53:53
14034,54,233,53,03,03,AM,03:53:54,03:53:54
14035,55,233,53,03,03,AM,03:53:55,03:53:55
14036,56,233,53,03,03,AM,03:53:56,03:53:56
14037,57,233,53,03,03,AM,03:53:57,03:53:57
14038,58,233,53,03,03,AM,03:53:58,03:53:58
14039,59,233,53,03,03,AM,03:53:59,03:53:59
14040,00,234,54,03,03,AM,03:54:00,03:54:00
14041,01,234,54,03,03,AM,03:54:01,03:54:01
14042,02,234,54,03,03,AM,03:54:02,03:54:02
14043,03,234,54,03,03,AM,03:54:03,03:54:03
14044,04,234,54,03,03,AM,03:54:04,03:54:04
14045,05,234,54,03,03,AM,03:54:05,03:54:05
14046,06,234,54,03,03,AM,03:54:06,03:54:06
14047,07,234,54,03,03,AM,03:54:07,03:54:07
14048,08,234,54,03,03,AM,03:54:08,03:54:08
14049,09,234,54,03,03,AM,03:54:09,03:54:09
14050,10,234,54,03,03,AM,03:54:10,03:54:10
14051,11,234,54,03,03,AM,03:54:11,03:54:11
14052,12,234,54,03,03,AM,03:54:12,03:54:12
14053,13,234,54,03,03,AM,03:54:13,03:54:13
14054,14,234,54,03,03,AM,03:54:14,03:54:14
14055,15,234,54,03,03,AM,03:54:15,03:54:15
14056,16,234,54,03,03,AM,03:54:16,03:54:16
14057,17,234,54,03,03,AM,03:54:17,03:54:17
14058,18,234,54,03,03,AM,03:54:18,03:54:18
14059,19,234,54,03,03,AM,03:54:19,03:54:19
14060,20,234,54,03,03,AM,03:54:20,03:54:20
14061,21,234,54,03,03,AM,03:54:21,03:54:21
14062,22,234,54,03,03,AM,03:54:22,03:54:22
14063,23,234,54,03,03,AM,03:54:23,03:54:23
14064,24,234,54,03,03,AM,03:54:24,03:54:24
14065,25,234,54,03,03,AM,03:54:25,03:54:25
14066,26,234,54,03,03,AM,03:54:26,03:54:26
14067,27,234,54,03,03,AM,03:54:27,03:54:27
14068,28,234,54,03,03,AM,03:54:28,03:54:28
14069,29,234,54,03,03,AM,03:54:29,03:54:29
14070,30,234,54,03,03,AM,03:54:30,03:54:30
14071,31,234,54,03,03,AM,03:54:31,03:54:31
14072,32,234,54,03,03,AM,03:54:32,03:54:32
14073,33,234,54,03,03,AM,03:54:33,03:54:33
14074,34,234,54,03,03,AM,03:54:34,03:54:34
14075,35,234,54,03,03,AM,03:54:35,03:54:35
14076,36,234,54,03,03,AM,03:54:36,03:54:36
14077,37,234,54,03,03,AM,03:54:37,03:54:37
14078,38,234,54,03,03,AM,03:54:38,03:54:38
14079,39,234,54,03,03,AM,03:54:39,03:54:39
14080,40,234,54,03,03,AM,03:54:40,03:54:40
14081,41,234,54,03,03,AM,03:54:41,03:54:41
14082,42,234,54,03,03,AM,03:54:42,03:54:42
14083,43,234,54,03,03,AM,03:54:43,03:54:43
14084,44,234,54,03,03,AM,03:54:44,03:54:44
14085,45,234,54,03,03,AM,03:54:45,03:54:45
14086,46,234,54,03,03,AM,03:54:46,03:54:46
14087,47,234,54,03,03,AM,03:54:47,03:54:47
14088,48,234,54,03,03,AM,03:54:48,03:54:48
14089,49,234,54,03,03,AM,03:54:49,03:54:49
14090,50,234,54,03,03,AM,03:54:50,03:54:50
14091,51,234,54,03,03,AM,03:54:51,03:54:51
14092,52,234,54,03,03,AM,03:54:52,03:54:52
14093,53,234,54,03,03,AM,03:54:53,03:54:53
14094,54,234,54,03,03,AM,03:54:54,03:54:54
14095,55,234,54,03,03,AM,03:54:55,03:54:55
14096,56,234,54,03,03,AM,03:54:56,03:54:56
14097,57,234,54,03,03,AM,03:54:57,03:54:57
14098,58,234,54,03,03,AM,03:54:58,03:54:58
14099,59,234,54,03,03,AM,03:54:59,03:54:59
14100,00,235,55,03,03,AM,03:55:00,03:55:00
14101,01,235,55,03,03,AM,03:55:01,03:55:01
14102,02,235,55,03,03,AM,03:55:02,03:55:02
14103,03,235,55,03,03,AM,03:55:03,03:55:03
14104,04,235,55,03,03,AM,03:55:04,03:55:04
14105,05,235,55,03,03,AM,03:55:05,03:55:05
14106,06,235,55,03,03,AM,03:55:06,03:55:06
14107,07,235,55,03,03,AM,03:55:07,03:55:07
14108,08,235,55,03,03,AM,03:55:08,03:55:08
14109,09,235,55,03,03,AM,03:55:09,03:55:09
14110,10,235,55,03,03,AM,03:55:10,03:55:10
14111,11,235,55,03,03,AM,03:55:11,03:55:11
14112,12,235,55,03,03,AM,03:55:12,03:55:12
14113,13,235,55,03,03,AM,03:55:13,03:55:13
14114,14,235,55,03,03,AM,03:55:14,03:55:14
14115,15,235,55,03,03,AM,03:55:15,03:55:15
14116,16,235,55,03,03,AM,03:55:16,03:55:16
14117,17,235,55,03,03,AM,03:55:17,03:55:17
14118,18,235,55,03,03,AM,03:55:18,03:55:18
14119,19,235,55,03,03,AM,03:55:19,03:55:19
14120,20,235,55,03,03,AM,03:55:20,03:55:20
14121,21,235,55,03,03,AM,03:55:21,03:55:21
14122,22,235,55,03,03,AM,03:55:22,03:55:22
14123,23,235,55,03,03,AM,03:55:23,03:55:23
14124,24,235,55,03,03,AM,03:55:24,03:55:24
14125,25,235,55,03,03,AM,03:55:25,03:55:25
14126,26,235,55,03,03,AM,03:55:26,03:55:26
14127,27,235,55,03,03,AM,03:55:27,03:55:27
14128,28,235,55,03,03,AM,03:55:28,03:55:28
14129,29,235,55,03,03,AM,03:55:29,03:55:29
14130,30,235,55,03,03,AM,03:55:30,03:55:30
14131,31,235,55,03,03,AM,03:55:31,03:55:31
14132,32,235,55,03,03,AM,03:55:32,03:55:32
14133,33,235,55,03,03,AM,03:55:33,03:55:33
14134,34,235,55,03,03,AM,03:55:34,03:55:34
14135,35,235,55,03,03,AM,03:55:35,03:55:35
14136,36,235,55,03,03,AM,03:55:36,03:55:36
14137,37,235,55,03,03,AM,03:55:37,03:55:37
14138,38,235,55,03,03,AM,03:55:38,03:55:38
14139,39,235,55,03,03,AM,03:55:39,03:55:39
14140,40,235,55,03,03,AM,03:55:40,03:55:40
14141,41,235,55,03,03,AM,03:55:41,03:55:41
14142,42,235,55,03,03,AM,03:55:42,03:55:42
14143,43,235,55,03,03,AM,03:55:43,03:55:43
14144,44,235,55,03,03,AM,03:55:44,03:55:44
14145,45,235,55,03,03,AM,03:55:45,03:55:45
14146,46,235,55,03,03,AM,03:55:46,03:55:46
14147,47,235,55,03,03,AM,03:55:47,03:55:47
14148,48,235,55,03,03,AM,03:55:48,03:55:48
14149,49,235,55,03,03,AM,03:55:49,03:55:49
14150,50,235,55,03,03,AM,03:55:50,03:55:50
14151,51,235,55,03,03,AM,03:55:51,03:55:51
14152,52,235,55,03,03,AM,03:55:52,03:55:52
14153,53,235,55,03,03,AM,03:55:53,03:55:53
14154,54,235,55,03,03,AM,03:55:54,03:55:54
14155,55,235,55,03,03,AM,03:55:55,03:55:55
14156,56,235,55,03,03,AM,03:55:56,03:55:56
14157,57,235,55,03,03,AM,03:55:57,03:55:57
14158,58,235,55,03,03,AM,03:55:58,03:55:58
14159,59,235,55,03,03,AM,03:55:59,03:55:59
14160,00,236,56,03,03,AM,03:56:00,03:56:00
14161,01,236,56,03,03,AM,03:56:01,03:56:01
14162,02,236,56,03,03,AM,03:56:02,03:56:02
14163,03,236,56,03,03,AM,03:56:03,03:56:03
14164,04,236,56,03,03,AM,03:56:04,03:56:04
14165,05,236,56,03,03,AM,03:56:05,03:56:05
14166,06,236,56,03,03,AM,03:56:06,03:56:06
14167,07,236,56,03,03,AM,03:56:07,03:56:07
14168,08,236,56,03,03,AM,03:56:08,03:56:08
14169,09,236,56,03,03,AM,03:56:09,03:56:09
14170,10,236,56,03,03,AM,03:56:10,03:56:10
14171,11,236,56,03,03,AM,03:56:11,03:56:11
14172,12,236,56,03,03,AM,03:56:12,03:56:12
14173,13,236,56,03,03,AM,03:56:13,03:56:13
14174,14,236,56,03,03,AM,03:56:14,03:56:14
14175,15,236,56,03,03,AM,03:56:15,03:56:15
14176,16,236,56,03,03,AM,03:56:16,03:56:16
14177,17,236,56,03,03,AM,03:56:17,03:56:17
14178,18,236,56,03,03,AM,03:56:18,03:56:18
14179,19,236,56,03,03,AM,03:56:19,03:56:19
14180,20,236,56,03,03,AM,03:56:20,03:56:20
14181,21,236,56,03,03,AM,03:56:21,03:56:21
14182,22,236,56,03,03,AM,03:56:22,03:56:22
14183,23,236,56,03,03,AM,03:56:23,03:56:23
14184,24,236,56,03,03,AM,03:56:24,03:56:24
14185,25,236,56,03,03,AM,03:56:25,03:56:25
14186,26,236,56,03,03,AM,03:56:26,03:56:26
14187,27,236,56,03,03,AM,03:56:27,03:56:27
14188,28,236,56,03,03,AM,03:56:28,03:56:28
14189,29,236,56,03,03,AM,03:56:29,03:56:29
14190,30,236,56,03,03,AM,03:56:30,03:56:30
14191,31,236,56,03,03,AM,03:56:31,03:56:31
14192,32,236,56,03,03,AM,03:56:32,03:56:32
14193,33,236,56,03,03,AM,03:56:33,03:56:33
14194,34,236,56,03,03,AM,03:56:34,03:56:34
14195,35,236,56,03,03,AM,03:56:35,03:56:35
14196,36,236,56,03,03,AM,03:56:36,03:56:36
14197,37,236,56,03,03,AM,03:56:37,03:56:37
14198,38,236,56,03,03,AM,03:56:38,03:56:38
14199,39,236,56,03,03,AM,03:56:39,03:56:39
14200,40,236,56,03,03,AM,03:56:40,03:56:40
14201,41,236,56,03,03,AM,03:56:41,03:56:41
14202,42,236,56,03,03,AM,03:56:42,03:56:42
14203,43,236,56,03,03,AM,03:56:43,03:56:43
14204,44,236,56,03,03,AM,03:56:44,03:56:44
14205,45,236,56,03,03,AM,03:56:45,03:56:45
14206,46,236,56,03,03,AM,03:56:46,03:56:46
14207,47,236,56,03,03,AM,03:56:47,03:56:47
14208,48,236,56,03,03,AM,03:56:48,03:56:48
14209,49,236,56,03,03,AM,03:56:49,03:56:49
14210,50,236,56,03,03,AM,03:56:50,03:56:50
14211,51,236,56,03,03,AM,03:56:51,03:56:51
14212,52,236,56,03,03,AM,03:56:52,03:56:52
14213,53,236,56,03,03,AM,03:56:53,03:56:53
14214,54,236,56,03,03,AM,03:56:54,03:56:54
14215,55,236,56,03,03,AM,03:56:55,03:56:55
14216,56,236,56,03,03,AM,03:56:56,03:56:56
14217,57,236,56,03,03,AM,03:56:57,03:56:57
14218,58,236,56,03,03,AM,03:56:58,03:56:58
14219,59,236,56,03,03,AM,03:56:59,03:56:59
14220,00,237,57,03,03,AM,03:57:00,03:57:00
14221,01,237,57,03,03,AM,03:57:01,03:57:01
14222,02,237,57,03,03,AM,03:57:02,03:57:02
14223,03,237,57,03,03,AM,03:57:03,03:57:03
14224,04,237,57,03,03,AM,03:57:04,03:57:04
14225,05,237,57,03,03,AM,03:57:05,03:57:05
14226,06,237,57,03,03,AM,03:57:06,03:57:06
14227,07,237,57,03,03,AM,03:57:07,03:57:07
14228,08,237,57,03,03,AM,03:57:08,03:57:08
14229,09,237,57,03,03,AM,03:57:09,03:57:09
14230,10,237,57,03,03,AM,03:57:10,03:57:10
14231,11,237,57,03,03,AM,03:57:11,03:57:11
14232,12,237,57,03,03,AM,03:57:12,03:57:12
14233,13,237,57,03,03,AM,03:57:13,03:57:13
14234,14,237,57,03,03,AM,03:57:14,03:57:14
14235,15,237,57,03,03,AM,03:57:15,03:57:15
14236,16,237,57,03,03,AM,03:57:16,03:57:16
14237,17,237,57,03,03,AM,03:57:17,03:57:17
14238,18,237,57,03,03,AM,03:57:18,03:57:18
14239,19,237,57,03,03,AM,03:57:19,03:57:19
14240,20,237,57,03,03,AM,03:57:20,03:57:20
14241,21,237,57,03,03,AM,03:57:21,03:57:21
14242,22,237,57,03,03,AM,03:57:22,03:57:22
14243,23,237,57,03,03,AM,03:57:23,03:57:23
14244,24,237,57,03,03,AM,03:57:24,03:57:24
14245,25,237,57,03,03,AM,03:57:25,03:57:25
14246,26,237,57,03,03,AM,03:57:26,03:57:26
14247,27,237,57,03,03,AM,03:57:27,03:57:27
14248,28,237,57,03,03,AM,03:57:28,03:57:28
14249,29,237,57,03,03,AM,03:57:29,03:57:29
14250,30,237,57,03,03,AM,03:57:30,03:57:30
14251,31,237,57,03,03,AM,03:57:31,03:57:31
14252,32,237,57,03,03,AM,03:57:32,03:57:32
14253,33,237,57,03,03,AM,03:57:33,03:57:33
14254,34,237,57,03,03,AM,03:57:34,03:57:34
14255,35,237,57,03,03,AM,03:57:35,03:57:35
14256,36,237,57,03,03,AM,03:57:36,03:57:36
14257,37,237,57,03,03,AM,03:57:37,03:57:37
14258,38,237,57,03,03,AM,03:57:38,03:57:38
14259,39,237,57,03,03,AM,03:57:39,03:57:39
14260,40,237,57,03,03,AM,03:57:40,03:57:40
14261,41,237,57,03,03,AM,03:57:41,03:57:41
14262,42,237,57,03,03,AM,03:57:42,03:57:42
14263,43,237,57,03,03,AM,03:57:43,03:57:43
14264,44,237,57,03,03,AM,03:57:44,03:57:44
14265,45,237,57,03,03,AM,03:57:45,03:57:45
14266,46,237,57,03,03,AM,03:57:46,03:57:46
14267,47,237,57,03,03,AM,03:57:47,03:57:47
14268,48,237,57,03,03,AM,03:57:48,03:57:48
14269,49,237,57,03,03,AM,03:57:49,03:57:49
14270,50,237,57,03,03,AM,03:57:50,03:57:50
14271,51,237,57,03,03,AM,03:57:51,03:57:51
14272,52,237,57,03,03,AM,03:57:52,03:57:52
14273,53,237,57,03,03,AM,03:57:53,03:57:53
14274,54,237,57,03,03,AM,03:57:54,03:57:54
14275,55,237,57,03,03,AM,03:57:55,03:57:55
14276,56,237,57,03,03,AM,03:57:56,03:57:56
14277,57,237,57,03,03,AM,03:57:57,03:57:57
14278,58,237,57,03,03,AM,03:57:58,03:57:58
14279,59,237,57,03,03,AM,03:57:59,03:57:59
14280,00,238,58,03,03,AM,03:58:00,03:58:00
14281,01,238,58,03,03,AM,03:58:01,03:58:01
14282,02,238,58,03,03,AM,03:58:02,03:58:02
14283,03,238,58,03,03,AM,03:58:03,03:58:03
14284,04,238,58,03,03,AM,03:58:04,03:58:04
14285,05,238,58,03,03,AM,03:58:05,03:58:05
14286,06,238,58,03,03,AM,03:58:06,03:58:06
14287,07,238,58,03,03,AM,03:58:07,03:58:07
14288,08,238,58,03,03,AM,03:58:08,03:58:08
14289,09,238,58,03,03,AM,03:58:09,03:58:09
14290,10,238,58,03,03,AM,03:58:10,03:58:10
14291,11,238,58,03,03,AM,03:58:11,03:58:11
14292,12,238,58,03,03,AM,03:58:12,03:58:12
14293,13,238,58,03,03,AM,03:58:13,03:58:13
14294,14,238,58,03,03,AM,03:58:14,03:58:14
14295,15,238,58,03,03,AM,03:58:15,03:58:15
14296,16,238,58,03,03,AM,03:58:16,03:58:16
14297,17,238,58,03,03,AM,03:58:17,03:58:17
14298,18,238,58,03,03,AM,03:58:18,03:58:18
14299,19,238,58,03,03,AM,03:58:19,03:58:19
14300,20,238,58,03,03,AM,03:58:20,03:58:20
14301,21,238,58,03,03,AM,03:58:21,03:58:21
14302,22,238,58,03,03,AM,03:58:22,03:58:22
14303,23,238,58,03,03,AM,03:58:23,03:58:23
14304,24,238,58,03,03,AM,03:58:24,03:58:24
14305,25,238,58,03,03,AM,03:58:25,03:58:25
14306,26,238,58,03,03,AM,03:58:26,03:58:26
14307,27,238,58,03,03,AM,03:58:27,03:58:27
14308,28,238,58,03,03,AM,03:58:28,03:58:28
14309,29,238,58,03,03,AM,03:58:29,03:58:29
14310,30,238,58,03,03,AM,03:58:30,03:58:30
14311,31,238,58,03,03,AM,03:58:31,03:58:31
14312,32,238,58,03,03,AM,03:58:32,03:58:32
14313,33,238,58,03,03,AM,03:58:33,03:58:33
14314,34,238,58,03,03,AM,03:58:34,03:58:34
14315,35,238,58,03,03,AM,03:58:35,03:58:35
14316,36,238,58,03,03,AM,03:58:36,03:58:36
14317,37,238,58,03,03,AM,03:58:37,03:58:37
14318,38,238,58,03,03,AM,03:58:38,03:58:38
14319,39,238,58,03,03,AM,03:58:39,03:58:39
14320,40,238,58,03,03,AM,03:58:40,03:58:40
14321,41,238,58,03,03,AM,03:58:41,03:58:41
14322,42,238,58,03,03,AM,03:58:42,03:58:42
14323,43,238,58,03,03,AM,03:58:43,03:58:43
14324,44,238,58,03,03,AM,03:58:44,03:58:44
14325,45,238,58,03,03,AM,03:58:45,03:58:45
14326,46,238,58,03,03,AM,03:58:46,03:58:46
14327,47,238,58,03,03,AM,03:58:47,03:58:47
14328,48,238,58,03,03,AM,03:58:48,03:58:48
14329,49,238,58,03,03,AM,03:58:49,03:58:49
14330,50,238,58,03,03,AM,03:58:50,03:58:50
14331,51,238,58,03,03,AM,03:58:51,03:58:51
14332,52,238,58,03,03,AM,03:58:52,03:58:52
14333,53,238,58,03,03,AM,03:58:53,03:58:53
14334,54,238,58,03,03,AM,03:58:54,03:58:54
14335,55,238,58,03,03,AM,03:58:55,03:58:55
14336,56,238,58,03,03,AM,03:58:56,03:58:56
14337,57,238,58,03,03,AM,03:58:57,03:58:57
14338,58,238,58,03,03,AM,03:58:58,03:58:58
14339,59,238,58,03,03,AM,03:58:59,03:58:59
14340,00,239,59,03,03,AM,03:59:00,03:59:00
14341,01,239,59,03,03,AM,03:59:01,03:59:01
14342,02,239,59,03,03,AM,03:59:02,03:59:02
14343,03,239,59,03,03,AM,03:59:03,03:59:03
14344,04,239,59,03,03,AM,03:59:04,03:59:04
14345,05,239,59,03,03,AM,03:59:05,03:59:05
14346,06,239,59,03,03,AM,03:59:06,03:59:06
14347,07,239,59,03,03,AM,03:59:07,03:59:07
14348,08,239,59,03,03,AM,03:59:08,03:59:08
14349,09,239,59,03,03,AM,03:59:09,03:59:09
14350,10,239,59,03,03,AM,03:59:10,03:59:10
14351,11,239,59,03,03,AM,03:59:11,03:59:11
14352,12,239,59,03,03,AM,03:59:12,03:59:12
14353,13,239,59,03,03,AM,03:59:13,03:59:13
14354,14,239,59,03,03,AM,03:59:14,03:59:14
14355,15,239,59,03,03,AM,03:59:15,03:59:15
14356,16,239,59,03,03,AM,03:59:16,03:59:16
14357,17,239,59,03,03,AM,03:59:17,03:59:17
14358,18,239,59,03,03,AM,03:59:18,03:59:18
14359,19,239,59,03,03,AM,03:59:19,03:59:19
14360,20,239,59,03,03,AM,03:59:20,03:59:20
14361,21,239,59,03,03,AM,03:59:21,03:59:21
14362,22,239,59,03,03,AM,03:59:22,03:59:22
14363,23,239,59,03,03,AM,03:59:23,03:59:23
14364,24,239,59,03,03,AM,03:59:24,03:59:24
14365,25,239,59,03,03,AM,03:59:25,03:59:25
14366,26,239,59,03,03,AM,03:59:26,03:59:26
14367,27,239,59,03,03,AM,03:59:27,03:59:27
14368,28,239,59,03,03,AM,03:59:28,03:59:28
14369,29,239,59,03,03,AM,03:59:29,03:59:29
14370,30,239,59,03,03,AM,03:59:30,03:59:30
14371,31,239,59,03,03,AM,03:59:31,03:59:31
14372,32,239,59,03,03,AM,03:59:32,03:59:32
14373,33,239,59,03,03,AM,03:59:33,03:59:33
14374,34,239,59,03,03,AM,03:59:34,03:59:34
14375,35,239,59,03,03,AM,03:59:35,03:59:35
14376,36,239,59,03,03,AM,03:59:36,03:59:36
14377,37,239,59,03,03,AM,03:59:37,03:59:37
14378,38,239,59,03,03,AM,03:59:38,03:59:38
14379,39,239,59,03,03,AM,03:59:39,03:59:39
14380,40,239,59,03,03,AM,03:59:40,03:59:40
14381,41,239,59,03,03,AM,03:59:41,03:59:41
14382,42,239,59,03,03,AM,03:59:42,03:59:42
14383,43,239,59,03,03,AM,03:59:43,03:59:43
14384,44,239,59,03,03,AM,03:59:44,03:59:44
14385,45,239,59,03,03,AM,03:59:45,03:59:45
14386,46,239,59,03,03,AM,03:59:46,03:59:46
14387,47,239,59,03,03,AM,03:59:47,03:59:47
14388,48,239,59,03,03,AM,03:59:48,03:59:48
14389,49,239,59,03,03,AM,03:59:49,03:59:49
14390,50,239,59,03,03,AM,03:59:50,03:59:50
14391,51,239,59,03,03,AM,03:59:51,03:59:51
14392,52,239,59,03,03,AM,03:59:52,03:59:52
14393,53,239,59,03,03,AM,03:59:53,03:59:53
14394,54,239,59,03,03,AM,03:59:54,03:59:54
14395,55,239,59,03,03,AM,03:59:55,03:59:55
14396,56,239,59,03,03,AM,03:59:56,03:59:56
14397,57,239,59,03,03,AM,03:59:57,03:59:57
14398,58,239,59,03,03,AM,03:59:58,03:59:58
14399,59,239,59,03,03,AM,03:59:59,03:59:59
14400,00,240,00,04,04,AM,04:00:00,04:00:00
14401,01,240,00,04,04,AM,04:00:01,04:00:01
14402,02,240,00,04,04,AM,04:00:02,04:00:02
14403,03,240,00,04,04,AM,04:00:03,04:00:03
14404,04,240,00,04,04,AM,04:00:04,04:00:04
14405,05,240,00,04,04,AM,04:00:05,04:00:05
14406,06,240,00,04,04,AM,04:00:06,04:00:06
14407,07,240,00,04,04,AM,04:00:07,04:00:07
14408,08,240,00,04,04,AM,04:00:08,04:00:08
14409,09,240,00,04,04,AM,04:00:09,04:00:09
14410,10,240,00,04,04,AM,04:00:10,04:00:10
14411,11,240,00,04,04,AM,04:00:11,04:00:11
14412,12,240,00,04,04,AM,04:00:12,04:00:12
14413,13,240,00,04,04,AM,04:00:13,04:00:13
14414,14,240,00,04,04,AM,04:00:14,04:00:14
14415,15,240,00,04,04,AM,04:00:15,04:00:15
14416,16,240,00,04,04,AM,04:00:16,04:00:16
14417,17,240,00,04,04,AM,04:00:17,04:00:17
14418,18,240,00,04,04,AM,04:00:18,04:00:18
14419,19,240,00,04,04,AM,04:00:19,04:00:19
14420,20,240,00,04,04,AM,04:00:20,04:00:20
14421,21,240,00,04,04,AM,04:00:21,04:00:21
14422,22,240,00,04,04,AM,04:00:22,04:00:22
14423,23,240,00,04,04,AM,04:00:23,04:00:23
14424,24,240,00,04,04,AM,04:00:24,04:00:24
14425,25,240,00,04,04,AM,04:00:25,04:00:25
14426,26,240,00,04,04,AM,04:00:26,04:00:26
14427,27,240,00,04,04,AM,04:00:27,04:00:27
14428,28,240,00,04,04,AM,04:00:28,04:00:28
14429,29,240,00,04,04,AM,04:00:29,04:00:29
14430,30,240,00,04,04,AM,04:00:30,04:00:30
14431,31,240,00,04,04,AM,04:00:31,04:00:31
14432,32,240,00,04,04,AM,04:00:32,04:00:32
14433,33,240,00,04,04,AM,04:00:33,04:00:33
14434,34,240,00,04,04,AM,04:00:34,04:00:34
14435,35,240,00,04,04,AM,04:00:35,04:00:35
14436,36,240,00,04,04,AM,04:00:36,04:00:36
14437,37,240,00,04,04,AM,04:00:37,04:00:37
14438,38,240,00,04,04,AM,04:00:38,04:00:38
14439,39,240,00,04,04,AM,04:00:39,04:00:39
14440,40,240,00,04,04,AM,04:00:40,04:00:40
14441,41,240,00,04,04,AM,04:00:41,04:00:41
14442,42,240,00,04,04,AM,04:00:42,04:00:42
14443,43,240,00,04,04,AM,04:00:43,04:00:43
14444,44,240,00,04,04,AM,04:00:44,04:00:44
14445,45,240,00,04,04,AM,04:00:45,04:00:45
14446,46,240,00,04,04,AM,04:00:46,04:00:46
14447,47,240,00,04,04,AM,04:00:47,04:00:47
14448,48,240,00,04,04,AM,04:00:48,04:00:48
14449,49,240,00,04,04,AM,04:00:49,04:00:49
14450,50,240,00,04,04,AM,04:00:50,04:00:50
14451,51,240,00,04,04,AM,04:00:51,04:00:51
14452,52,240,00,04,04,AM,04:00:52,04:00:52
14453,53,240,00,04,04,AM,04:00:53,04:00:53
14454,54,240,00,04,04,AM,04:00:54,04:00:54
14455,55,240,00,04,04,AM,04:00:55,04:00:55
14456,56,240,00,04,04,AM,04:00:56,04:00:56
14457,57,240,00,04,04,AM,04:00:57,04:00:57
14458,58,240,00,04,04,AM,04:00:58,04:00:58
14459,59,240,00,04,04,AM,04:00:59,04:00:59
14460,00,241,01,04,04,AM,04:01:00,04:01:00
14461,01,241,01,04,04,AM,04:01:01,04:01:01
14462,02,241,01,04,04,AM,04:01:02,04:01:02
14463,03,241,01,04,04,AM,04:01:03,04:01:03
14464,04,241,01,04,04,AM,04:01:04,04:01:04
14465,05,241,01,04,04,AM,04:01:05,04:01:05
14466,06,241,01,04,04,AM,04:01:06,04:01:06
