bay_id,st_marker_id,status,location,lat,lon
5355,8891W,Present,"(-37.82483151243676, 144.9612527200086)",-37.82483151243676,144.9612527200086
5849,C3158,Unoccupied,"(-37.81388098235672, 144.95674220612864)",-37.81388098235672,144.95674220612864
1063,C1016,Present,"(-37.81833392731872, 144.962230913371)",-37.81833392731872,144.962230913371
1133,C1186,Present,"(-37.81340380882578, 144.9599688393352)",-37.81340380882578,144.9599688393352
3759,C4830,Unoccupied,"(-37.81058958580322, 144.95868802563666)",-37.81058958580322,144.95868802563666
950,C806,Present,"(-37.81137803962183, 144.96744465926923)",-37.81137803962183,144.96744465926923
5759,12435S,Unoccupied,"(-37.81191989668511, 144.9754660500313)",-37.81191989668511,144.9754660500313
6289,13456E,Unoccupied,"(-37.81948832930551, 144.9486370489846)",-37.81948832930551,144.9486370489846
5584,12202N,Unoccupied,"(-37.80927403563136, 144.9740444973502)",-37.80927403563136,144.9740444973502
5078,9862N,Unoccupied,"(-37.825233402659165, 144.9697179393773)",-37.825233402659165,144.9697179393773
5058,9835S,Present,"(-37.82526431807602, 144.96998205789635)",-37.82526431807602,144.96998205789635
5396,11758E,Unoccupied,"(-37.810055420054766, 144.97569936495483)",-37.810055420054766,144.97569936495483
5772,12461S,Unoccupied,"(-37.81203633259018, 144.97653032572737)",-37.81203633259018,144.97653032572737
1338,1355W,Unoccupied,"(-37.814310376786246, 144.95745865020393)",-37.814310376786246,144.95745865020393
5073,9852N,Unoccupied,"(-37.825192689085284, 144.96985752649502)",-37.825192689085284,144.96985752649502
1407,1596N,Unoccupied,"(-37.81580855012352, 144.97273098525162)",-37.81580855012352,144.97273098525162
1895,1381W,Present,"(-37.81681241762773, 144.95739008686456)",-37.81681241762773,144.95739008686456
5060,9837S,Unoccupied,"(-37.82528301287711, 144.96991794970774)",-37.82528301287711,144.96991794970774
5056,9833S,Unoccupied,"(-37.825245599878045, 144.97004624797617)",-37.825245599878045,144.97004624797617
5075,9856N,Unoccupied,"(-37.825208989607134, 144.96980166457712)",-37.825208989607134,144.96980166457712
5054,9831S,Unoccupied,"(-37.82522687308695, 144.9701104654887)",-37.82522687308695,144.9701104654887
5773,12463S,Unoccupied,"(-37.81204342877746, 144.97659599901044)",-37.81204342877746,144.97659599901044
5061,9838N,Unoccupied,"(-37.825135950138616, 144.97005247436377)",-37.825135950138616,144.97005247436377
5067,9844N,Unoccupied,"(-37.82516026606384, 144.96996859355033)",-37.82516026606384,144.96996859355033
5076,9858N,Present,"(-37.82521722833195, 144.969773706127)",-37.82521722833195,144.969773706127
5071,9848N,Unoccupied,"(-37.82517651275185, 144.969912839806)",-37.82517651275185,144.969912839806
5671,12340N,Unoccupied,"(-37.80989153387347, 144.9795001715643)",-37.80989153387347,144.9795001715643
580,134E,Unoccupied,"(-37.808230483605456, 144.9717241493142)",-37.808230483605456,144.9717241493142
5148,9966N,Unoccupied,"(-37.825974060786066, 144.9671995472906)",-37.825974060786066,144.9671995472906
5151,9972N,Present,"(-37.82599610956473, 144.96712414543558)",-37.82599610956473,144.96712414543558
5085,9880N,Unoccupied,"(-37.825431564003324, 144.96904054680948)",-37.825431564003324,144.96904054680948
6420,13666E,Unoccupied,"(-37.82109569903824, 144.9454458649189)",-37.82109569903824,144.9454458649189
5152,9974N,Present,"(-37.826031956467325, 144.96700098160093)",-37.826031956467325,144.96700098160093
6429,13685W,Unoccupied,"(-37.82045109868588, 144.94607848013453)",-37.82045109868588,144.94607848013453
5094,9892N,Unoccupied,"(-37.82548123959146, 144.9688702200474)",-37.82548123959146,144.9688702200474
5082,9870N,Unoccupied,"(-37.825265851636956, 144.96960663671328)",-37.825265851636956,144.96960663671328
5079,9864N,Unoccupied,"(-37.82524146244765, 144.96968981910175)",-37.82524146244765,144.96968981910175
6404,13661W,Unoccupied,"(-37.81966575904424, 144.94522467645936)",-37.81966575904424,144.94522467645936
5084,9878N,Unoccupied,"(-37.82542147802111, 144.96907612532135)",-37.82542147802111,144.96907612532135
5132,9945S,Present,"(-37.826043829576435, 144.9673101198764)",-37.826043829576435,144.9673101198764
5228,11510N,Unoccupied,"(-37.81169251219845, 144.95219601741596)",-37.81169251219845,144.95219601741596
5089,9887S,Present,"(-37.82555494280291, 144.96898758141737)",-37.82555494280291,144.96898758141737
5077,9860N,Unoccupied,"(-37.82522530579628, 144.96974542685717)",-37.82522530579628,144.96974542685717
5138,9951S,Present,"(-37.826099556319534, 144.96711904843448)",-37.826099556319534,144.96711904843448
6419,13671W,Unoccupied,"(-37.82099788099109, 144.94532421874825)",-37.82099788099109,144.94532421874825
5141,9954N,Present,"(-37.82592948022416, 144.96735258761117)",-37.82592948022416,144.96735258761117
5086,9882N,Present,"(-37.825440929714404, 144.96900816643318)",-37.825440929714404,144.96900816643318
5140,9953S,Present,"(-37.82611811976817, 144.96705492134726)",-37.82611811976817,144.96705492134726
5107,9906N,Present,"(-37.825537592433335, 144.96867719826153)",-37.825537592433335,144.96867719826153
5081,9868N,Present,"(-37.82525775056156, 144.96963452680458)",-37.82525775056156,144.96963452680458
5090,9888N,Present,"(-37.82546527938132, 144.96892484498784)",-37.82546527938132,144.96892484498784
5106,9904N,Present,"(-37.82552960255795, 144.9687045380099)",-37.82552960255795,144.9687045380099
6428,13683W,Unoccupied,"(-37.82051140418841, 144.94609471266074)",-37.82051140418841,144.94609471266074
5103,9901S,Unoccupied,"(-37.8256840193793, 144.96854420910807)",-37.8256840193793,144.96854420910807
1348,1370E,Unoccupied,"(-37.81236769253606, 144.95682144317362)",-37.81236769253606,144.95682144317362
1015,968E,Unoccupied,"(-37.81168094321042, 144.9620837881459)",-37.81168094321042,144.9620837881459
3364,6171W,Unoccupied,"(-37.80426415060094, 144.94314065249569)",-37.80426415060094,144.94314065249569
833,C588,Unoccupied,"(-37.808980790620204, 144.96914699526502)",-37.808980790620204,144.96914699526502
3996,C5960,Present,"(-37.80385254071309, 144.95400681899247)",-37.80385254071309,144.95400681899247
6437,13701W,Unoccupied,"(-37.81975103837492, 144.94589560870062)",-37.81975103837492,144.94589560870062
1352,1374E,Unoccupied,"(-37.81225586073681, 144.95677027348097)",-37.81225586073681,144.95677027348097
1353,1375W,Unoccupied,"(-37.812491230581955, 144.9566281498483)",-37.812491230581955,144.9566281498483
5895,C9020,Unoccupied,"(-37.80287247647958, 144.9670300382711)",-37.80287247647958,144.9670300382711
3527,7015S,Unoccupied,"(-37.80739459705338, 144.95912111952038)",-37.80739459705338,144.95912111952038
6147,C13692,Present,"(-37.81999578991213, 144.94324313732807)",-37.81999578991213,144.94324313732807
6430,13687W,Unoccupied,"(-37.8203897398962, 144.94606245414275)",-37.8203897398962,144.94606245414275
1350,1372E,Present,"(-37.81231175687533, 144.95679585990013)",-37.81231175687533,144.95679585990013
6436,13699W,Present,"(-37.81980503575675, 144.94590963084886)",-37.81980503575675,144.94590963084886
4520,3774N,Unoccupied,"(-37.810074677767346, 144.96194830477833)",-37.810074677767346,144.96194830477833
5657,12309S,Unoccupied,"(-37.8098531087212, 144.97780673383124)",-37.8098531087212,144.97780673383124
1354,1376E,Unoccupied,"(-37.812199951030166, 144.9567446881596)",-37.812199951030166,144.9567446881596
5637,12269S,Unoccupied,"(-37.80970230785536, 144.97641814178021)",-37.80970230785536,144.97641814178021
6590,13789W,Unoccupied,"(-37.813121916374236, 144.94067381184027)",-37.813121916374236,144.94067381184027
5674,12323S,Unoccupied,"(-37.809974710380445, 144.97892006558305)",-37.809974710380445,144.97892006558305
6545,13751W,Unoccupied,"(-37.813391987573, 144.93920945553288)",-37.813391987573,144.93920945553288
2664,10171W,Unoccupied,"(-37.80429710830276, 144.94930866478808)",-37.80429710830276,144.94930866478808
5917,12804N,Unoccupied,"(-37.802795489126595, 144.96721631450913)",-37.802795489126595,144.96721631450913
574,114E,Unoccupied,"(-37.80848336857886, 144.97184069109136)",-37.80848336857886,144.97184069109136
5769,12455S,Unoccupied,"(-37.812013091109314, 144.97631518738513)",-37.812013091109314,144.97631518738513
6214,13306E,Unoccupied,"(-37.819999021955255, 144.94721610960835)",-37.819999021955255,144.94721610960835
6045,13010N,Unoccupied,"(-37.81982751532851, 144.95122374760533)",-37.81982751532851,144.95122374760533
6589,13787W,Unoccupied,"(-37.81317468124503, 144.94070604585215)",-37.81317468124503,144.94070604585215
1358,1380E,Unoccupied,"(-37.81208823449404, 144.95669341726312)",-37.81208823449404,144.95669341726312
5913,12800N,Unoccupied,"(-37.80278119832012, 144.9670856536688)",-37.80278119832012,144.9670856536688
6193,13276N,Unoccupied,"(-37.820221546063706, 144.94216233198946)",-37.820221546063706,144.94216233198946
5771,12459S,Unoccupied,"(-37.81202871548963, 144.97646009491763)",-37.81202871548963,144.97646009491763
5768,12453S,Unoccupied,"(-37.81200576717279, 144.97624765426804)",-37.81200576717279,144.97624765426804
5224,11502N,Present,"(-37.81154338985314, 144.9527237436592)",-37.81154338985314,144.9527237436592
6186,13262N,Present,"(-37.819949557664174, 144.94309573752605)",-37.819949557664174,144.94309573752605
5919,12806N,Present,"(-37.802802625462434, 144.96728154755502)",-37.802802625462434,144.96728154755502
1356,1378E,Unoccupied,"(-37.81214405801068, 144.9567191166223)",-37.81214405801068,144.9567191166223
6467,13821S,Unoccupied,"(-37.81516053506584, 144.93706047464406)",-37.81516053506584,144.93706047464406
5247,11519S,Present,"(-37.81180757381466, 144.95220579837365)",-37.81180757381466,144.95220579837365
4059,C6156,Unoccupied,"(-37.80398911022851, 144.95246910299)",-37.80398911022851,144.95246910299
1658,2151S,Unoccupied,"(-37.81288405493288, 144.97167098507668)",-37.81288405493288,144.97167098507668
4051,C6140,Unoccupied,"(-37.804269601063794, 144.95241985783966)",-37.804269601063794,144.95241985783966
6720,2252N,Unoccupied,"(-37.81674131099125, 144.95812812520947)",-37.81674131099125,144.95812812520947
6434,13695W,Unoccupied,"(-37.82014416727483, 144.9459997769062)",-37.82014416727483,144.9459997769062
4052,C6142,Unoccupied,"(-37.80424667659473, 144.95242395142532)",-37.80424667659473,144.95242395142532
6468,13823S,Unoccupied,"(-37.81518657256737, 144.93699309068762)",-37.81518657256737,144.93699309068762
4050,C6138,Unoccupied,"(-37.804292411434304, 144.95241580508343)",-37.804292411434304,144.95241580508343
4049,C6136,Unoccupied,"(-37.804315662023726, 144.95241167374627)",-37.804315662023726,144.95241167374627
4057,C6152,Unoccupied,"(-37.80404032294602, 144.95246001708531)",-37.80404032294602,144.95246001708531
4064,C6166,Unoccupied,"(-37.80386219216298, 144.95249172511785)",-37.80386219216298,144.95249172511785
6894,14235W,Unoccupied,"(-37.79536337462166, 144.96477013016275)",-37.79536337462166,144.96477013016275
1830,2504N,Unoccupied,"(-37.81081956543942, 144.97097737202304)",-37.81081956543942,144.97097737202304
6604,13837S,Present,"(-37.814655168559625, 144.9402569398576)",-37.814655168559625,144.9402569398576
6469,13825S,Present,"(-37.815213074465035, 144.93692626686996)",-37.815213074465035,144.93692626686996
4048,C6134,Unoccupied,"(-37.80433912149271, 144.95240745773725)",-37.80433912149271,144.95240745773725
4054,C6146,Unoccupied,"(-37.804202334724, 144.95243181122913)",-37.804202334724,144.95243181122913
4069,C6176,Unoccupied,"(-37.803735797439145, 144.9525142000722)",-37.803735797439145,144.9525142000722
4068,C6174,Unoccupied,"(-37.803759233496535, 144.9525099933819)",-37.803759233496535,144.9525099933819
4070,C6178,Unoccupied,"(-37.80371288604367, 144.95251829243938)",-37.80371288604367,144.95251829243938
1359,1382E,Unoccupied,"(-37.811958560302756, 144.95663321366143)",-37.811958560302756,144.95663321366143
6605,13839S,Unoccupied,"(-37.8146206468528, 144.94031482713643)",-37.8146206468528,144.94031482713643
4279,C6894,Unoccupied,"(-37.80929055733951, 144.9558667226908)",-37.80929055733951,144.9558667226908
4269,C6872,Unoccupied,"(-37.80938858617459, 144.9557854341632)",-37.80938858617459,144.9557854341632
4248,C6828,Unoccupied,"(-37.80938773145017, 144.95563994568715)",-37.80938773145017,144.95563994568715
4270,C6876,Unoccupied,"(-37.80936810877179, 144.9557893526814)",-37.80936810877179,144.9557893526814
4278,C6892,Unoccupied,"(-37.809285056837695, 144.95580487254955)",-37.809285056837695,144.95580487254955
4294,C6924,Unoccupied,"(-37.809417761366305, 144.9560472846859)",-37.809417761366305,144.9560472846859
4308,C6952,Unoccupied,"(-37.8092757883083, 144.95607346019614)",-37.8092757883083,144.95607346019614
4249,C6830,Unoccupied,"(-37.809366383362786, 144.95564373036325)",-37.809366383362786,144.95564373036325
4260,C6852,Unoccupied,"(-37.809510592273725, 144.9557626274517)",-37.809510592273725,144.9557626274517
4282,C6900,Unoccupied,"(-37.80924499662795, 144.9558123618251)",-37.80924499662795,144.9558123618251
4324,C6986,Unoccupied,"(-37.80929193561419, 144.95621118531693)",-37.80929193561419,144.95621118531693
3405,6254N,Unoccupied,"(-37.80760467000953, 144.9663048493107)",-37.80760467000953,144.9663048493107
6620,13872N,Unoccupied,"(-37.81397369007615, 144.94176405671067)",-37.81397369007615,144.94176405671067
6614,13857S,Unoccupied,"(-37.814049946306, 144.94173569566175)",-37.814049946306,144.94173569566175
2904,4870E,Unoccupied,"(-37.808619542847374, 144.95797234135435)",-37.808619542847374,144.95797234135435
6619,13870N,Present,"(-37.81399875590743, 144.94169744220966)",-37.81399875590743,144.94169744220966
5271,4503W,Unoccupied,"(-37.81181254780275, 144.95349529738968)",-37.81181254780275,144.95349529738968
4020,C6078,Unoccupied,"(-37.80511895740059, 144.952268958752)",-37.80511895740059,144.952268958752
4326,C6990,Unoccupied,"(-37.80927211640835, 144.95621497884622)",-37.80927211640835,144.95621497884622
581,138E,Unoccupied,"(-37.80817971021878, 144.97170075542795)",-37.80817971021878,144.97170075542795
4334,C7006,Unoccupied,"(-37.80926618129997, 144.9564099364369)",-37.80926618129997,144.9564099364369
6627,13915W,Unoccupied,"(-37.81368627735124, 144.94195845080156)",-37.81368627735124,144.94195845080156
6626,13913W,Unoccupied,"(-37.81364606490875, 144.94189644074558)",-37.81364606490875,144.94189644074558
6113,C13548,Unoccupied,"(-37.819342766449296, 144.94550482428173)",-37.819342766449296,144.94550482428173
6623,13878N,Unoccupied,"(-37.81389948264754, 144.94195960988839)",-37.81389948264754,144.94195960988839
6633,13917W,Unoccupied,"(-37.813967414908575, 144.94241431081554)",-37.813967414908575,144.94241431081554
6394,13644E,Unoccupied,"(-37.82004401021973, 144.94442599996327)",-37.82004401021973,144.94442599996327
4325,C6988,Unoccupied,"(-37.80927683391343, 144.95627639567826)",-37.80927683391343,144.95627639567826
6630,13918E,Present,"(-37.81391611268452, 144.94246693000838)",-37.81391611268452,144.94246693000838
4887,9308N,Unoccupied,"(-37.82916917565997, 144.96924263891702)",-37.82916917565997,144.96924263891702
6622,13876N,Unoccupied,"(-37.81392422823941, 144.94189467612432)",-37.81392422823941,144.94189467612432
4879,9296N,Unoccupied,"(-37.82908914685031, 144.96950626699916)",-37.82908914685031,144.96950626699916
6652,13880N,Present,"(-37.8136138535573, 144.94253440310735)",-37.8136138535573,144.94253440310735
6625,13911W,Unoccupied,"(-37.81360586599019, 144.9418343925572)",-37.81360586599019,144.9418343925572
4083,C6280,Unoccupied,"(-37.80504309612259, 144.9507772992846)",-37.80504309612259,144.9507772992846
6569,13834N,Unoccupied,"(-37.81299743045345, 144.93939906922648)",-37.81299743045345,144.93939906922648
6632,13922E,Unoccupied,"(-37.814024629834215, 144.9426339252993)",-37.814024629834215,144.9426339252993
6221,13320E,Unoccupied,"(-37.81947607937112, 144.9469872579126)",-37.81947607937112,144.9469872579126
6826,14012E,Unoccupied,"(-37.79771580162086, 144.95801606530756)",-37.79771580162086,144.95801606530756
6825,14010E,Present,"(-37.79776440559344, 144.95801165975527)",-37.79776440559344,144.95801165975527
6431,13689W,Unoccupied,"(-37.82032834866027, 144.9460464281878)",-37.82032834866027,144.9460464281878
2556,C3100,Unoccupied,"(-37.81342130764309, 144.95835772900497)",-37.81342130764309,144.95835772900497
6253,13410E,Unoccupied,"(-37.81931645734676, 144.94746494530906)",-37.81931645734676,144.94746494530906
744,C216,Unoccupied,"(-37.815702927701466, 144.97223925082784)",-37.815702927701466,144.97223925082784
6821,14002E,Unoccupied,"(-37.79870009921546, 144.9578936900851)",-37.79870009921546,144.9578936900851
2455,C2788,Unoccupied,"(-37.81032080336628, 144.96894664543163)",-37.81032080336628,144.96894664543163
6832,14024E,Present,"(-37.797076736332016, 144.95809330725749)",-37.797076736332016,144.95809330725749
6824,14008E,Unoccupied,"(-37.7985292254026, 144.95791370508152)",-37.7985292254026,144.95791370508152
6831,14022E,Unoccupied,"(-37.797129800203095, 144.95808689578098)",-37.797129800203095,144.95808689578098
6820,14000E,Unoccupied,"(-37.79875733108356, 144.9578877003991)",-37.79875733108356,144.9578877003991
6823,14006E,Unoccupied,"(-37.7985852641387, 144.9579073938596)",-37.7985852641387,144.9579073938596
